"state","year","high_sch_grads","unemployment_percent","total_labor_force","total_checked_firearm","white","black","american_indian_alaskan_native","asian","native_hawaiian_pacific_islander","two_or_more_race","hispanic_latino","population","shootings_count_per_mil"
"Kansas",2015,1.13202348424804,4.3,51.3298956923672,6.3853339228788,59.8732202409235,4.25341934650466,0.608647285187808,2.2153304495078,0.057752093384551,1.20348354030983,7.01297996335611,2910717,3.09202165651968
"Kansas",2016,1.1366378793928,3.9,51.4203853995414,6.74732412923274,59.7154388791947,4.25011937959002,0.610715429610326,2.30884074951501,0.0605909349782027,1.24353882643083,7.17650705789987,2912977,3.43291416307098
"Kansas",2017,1.15462889038824,3.9,51.1395132488598,6.57705610513891,59.6428517444137,4.24395683522439,0.613729399785358,2.33285879379929,0.0639666466498929,1.28874585522239,7.33988069636386,2910892,4.12244768957419
"Kansas",2018,1.14222033625978,3.5,51.0710504307273,5.9066901771111,59.5551005442283,4.25354338926677,0.615741560890266,2.38637190721614,0.0686636811698094,1.33396366592647,7.52797701689264,2912748,2.40322884094333
"Kansas",2019,1.13471135243517,3.4,51.4209298453119,5.7339831458456,59.4749084591787,4.257656726641,0.624417408978468,2.40380274219049,0.0702456710161074,1.37830521160393,7.70755690294184,2912635,3.08998552856777
"Kansas",2020,1.13890137883311,3.3,51.4336508256354,8.49543503411769,59.1937354297378,4.31996253130192,0.626531909150661,2.41266011758663,0.0736235410166175,1.43421244765428,8.01182741934002,2937919,2.3826388678517
"Kansas",2021,1.14264435883594,3.9,51.1244682466042,7.83438089915253,59.1329177561555,4.33180322690664,0.633168613734469,2.43403330653435,0.0763805165691941,1.47284373104528,8.23190676947856,2937922,3.74414296907814
"Kansas",2022,1.14634935226325,2.5,51.0208535485079,6.5333741892651,59.0253817476125,4.31670156444172,0.63663755681528,2.44577226222699,0.081882096590232,1.5102054712902,8.46293175357064,2937150,4.08559317705939
"Kentucky",2015,0.990037312101755,5.3,44.7374267519145,72.6637941661628,67.0181205050387,5.92563860228858,0.169830345761218,1.05117804280122,0.0403917161083248,0.778708937158257,2.13927081776405,4429126,3.61245085373503
"Kentucky",2016,0.979887422173156,5.2,44.9718780642595,82.8061624581729,66.8980020746318,5.97287664408714,0.172285423572159,1.0981675587223,0.042564634059004,0.81359257672782,2.19743864499429,4440306,4.0537746722861
"Kentucky",2017,0.996052150220285,5.1,45.880859773902,104.17206251024,66.7798428490952,6.04368893906307,0.17261462567247,1.13601116799346,0.045740294775776,0.84671165883755,2.28562322834911,4455590,3.81543185077622
"Kentucky",2018,1.00419485994696,4.2,45.8704026389067,110.038991791049,66.7109067926625,6.08874054073306,0.174787697795363,1.14672646587697,0.0478689363307307,0.879359304415299,2.37196515535676,4464273,4.48001275907634
"Kentucky",2019,0.975550857547886,4.2,45.9201604527379,92.1416393413299,66.6310850348084,6.1592520255034,0.175702008677774,1.18085702243454,0.0509128879815846,0.916409624033924,2.43071587724113,4472345,3.35394518982771
"Kentucky",2020,0.978603177631674,4.1,45.9655303614354,73.8880230374414,66.4439388611508,6.19927697398415,0.176241751147269,1.20720275011675,0.0536223958362221,0.960987876723953,2.52293705192188,4507445,4.43710350320414
"Kentucky",2021,0.986777360882033,4.6,44.5412705707132,85.3874404788189,66.3142123677131,6.23021092005506,0.177739749508997,1.24036161274081,0.0560068823671295,1.00364155684044,2.6234475786454,4506589,4.88174093532825
"Kentucky",2022,0.981980404715102,4,45.4907796671771,89.0122797414185,66.1352389352682,6.29318464378556,0.182589405426489,1.28182682484138,0.061121687118128,1.04799980497794,2.73505144814962,4512310,3.54585567037726
"Louisiana",2015,0.837369118221178,6.8,46.5443524938301,7.98399742189733,46.8834569888395,23.2704406558563,0.477180405905466,1.32537018443119,0.0295050479987349,0.695800598157531,3.41579319296901,4666998,5.78530352916372
"Louisiana",2016,0.846124170270687,6,45.5970782762052,8.37086171370371,46.7656951654503,23.3688986030941,0.482596244755248,1.35144892088728,0.0300127356533783,0.714602167838053,3.46432414950743,4681346,4.05866176095508
"Louisiana",2017,0.901218377922461,5.8,45.1139392935706,7.0437319855283,46.6702313148566,23.5120214871687,0.489764688286921,1.36269696232492,0.0301475948360101,0.736915055888591,3.49219981800182,4673673,4.06532506660179
"Louisiana",2018,0.864624982581012,4.7,45.2054154294719,6.58581397592428,46.5952684668074,23.6622324175412,0.495320991756799,1.37546763283988,0.0300142567719667,0.756423586918072,3.53870231216971,4664450,3.21581322556786
"Louisiana",2019,0.871136051143286,4.7,45.200003864083,6.05939739625205,46.4952015602309,23.7949803414776,0.501085699994741,1.39705921814573,0.0307838614425695,0.776723622534903,3.60701416937779,4658285,4.07875430550084
"Louisiana",2020,0.854317938698926,4.8,45.0832433296988,9.25554812213436,46.3578624767395,23.8021705780985,0.506743393331935,1.42867154635416,0.0297742915223456,0.812268469949678,3.71155354299021,4651664,4.29953668192716
"Louisiana",2021,0.909209184676875,7,44.78169686486,8.6737951087269,46.301245402626,23.8591013200931,0.516068602826221,1.44379911555796,0.0301484861569822,0.842255772408538,3.77813480501169,4627098,4.75459996740938
"Louisiana",2022,0.842003720501821,4,45.4591382021118,7.51176245430251,46.2438246706437,23.8473535485392,0.522216589499331,1.47000996243988,0.0308044828147367,0.872111072163749,3.88432764205627,4590241,4.13921621980197
"Maine",2015,0.959297207579877,4.9,52.1610897014366,7.12844350078023,76.488716407669,0.890604003617491,0.487924893423961,0.895344060407886,0.0202392901050186,0.879619110103243,1.0392762610432,1329098,1.50477993345863
"Maine",2016,0.931438332928034,4,51.6311804423469,8.37483900602545,76.5020099853792,0.942996874690396,0.491688357696338,0.941871042700556,0.0205651976810863,0.904793642501809,1.07884726813115,1332348,1.50110931978732
"Maine",2017,0.923830407496053,3.5,52.5916287788894,7.23118144732931,76.5587392185473,0.974962998121645,0.493732701575078,0.963433834203136,0.020737522113161,0.930193907061463,1.12798644649457,1335743,6.73782306925808
"Maine",2018,0.907379397264281,3.1,52.149093777213,6.96652471452247,76.6550533048086,1.01595152086786,0.49704392805735,0.989685275157579,0.0207443645098248,0.959165688522621,1.17265355493488,1340123,2.23860048667175
"Maine",2019,0.884995207204797,3.1,51.8757291364795,6.73413733401696,76.6150976764232,1.07626117390044,0.503132035934818,1.01956500739354,0.0206573188583488,0.983377545940242,1.23416334143279,1345770,2.22920707104483
"Maine",2020,0.866117074680413,3.2,51.2071002532347,10.0581787193348,76.5896108486847,1.10952457433023,0.502069220428629,1.03765372478012,0.0226613188887593,1.02195947804162,1.30386921852185,1363557,2.93350406326982
"Maine",2021,0.870583007439528,4.4,49.1439388108664,9.38058636197956,76.6990164372461,1.16080154628321,0.49984098608955,1.07534064555291,0.0241062183878168,1.06060099997241,1.37841099359733,1377238,4.35654549177412
"Maine",2022,0.861160437149003,3.6,49.196948041636,8.23552340941574,76.6502086130481,1.24994586166573,0.500743499790665,1.10492731026318,0.0246870804279094,1.09713139012806,1.47797652561826,1385340,3.60922228478208
"Maryland",2015,0.961171092462121,5.4,52.3440818845633,2.09891312188905,42.345648212716,22.5168856186362,0.192668381946281,4.90556276934833,0.0391582038190353,1.17718410935041,6.33070430663428,5988528,2.50478915686793
"Maryland",2016,0.951054883507846,4.5,52.369063897637,2.7528985282871,41.9704698540739,22.6862797389851,0.193823420421527,4.99957216680367,0.0394871728282971,1.21066806236842,6.48175616038185,6007014,2.49708091241339
"Maryland",2017,0.973261276277806,4.1,53.4429096912405,2.631952630526,41.5881991697005,22.8705285470621,0.195266038572798,5.09856530637907,0.0391991886116321,1.24939741408112,6.64299343119141,6028186,1.49298644733258
"Maryland",2018,0.960088233449236,4.1,53.904444326385,2.50688785934418,41.2489058122163,23.047562681713,0.19605594231063,5.16001498141474,0.0397374909241788,1.28487312386826,6.82165777662366,6042153,1.98604702661452
"Maryland",2019,0.989107431699729,3.6,54.522528164541,2.45770653253518,40.9072802204608,23.2178972788233,0.196202976934259,5.23257484697654,0.0394718110162356,1.32413887867687,6.98099440557269,6054954,3.13792639878024
"Maryland",2020,0.982957799068717,3.4,54.5069376442221,4.90123039814813,40.2736665962008,23.4536031121597,0.196299977078357,5.29449451297989,0.0393474702362873,1.36399163805511,7.24387089040458,6173205,2.26786571967074
"Maryland",2021,0.992289391556714,6.4,51.4850168674621,4.33635484670287,40.0319696304706,23.5939273897461,0.196109551858336,5.38278530951752,0.0397757915074798,1.41479380883975,7.40608718607329,6174610,2.59125677573158
"Maryland",2022,1.0052460314113,3.7,51.4645738775537,5.2900565481308,39.6774842408178,23.7053138372595,0.195339240120299,5.47439761479141,0.0402293070501861,1.46557961022992,7.59796971771355,6164660,1.78436442561309
"Massachusetts",2015,0.985364584896412,5.2,52.9941960878466,2.46098409352637,60.5526250595073,5.21673901696569,0.140478447613852,5.04855914335363,0.0314086800351424,0.937626333508104,7.67834098616488,6797484,1.3240192989053
"Massachusetts",2016,0.975498295075052,4.4,52.6429852005484,3.31335465954231,60.1949092464349,5.32236849814274,0.141139663233381,5.23123410787312,0.0316377825429747,0.967896438991809,7.91417665600356,6827280,1.75765458572081
"Massachusetts",2017,0.97442143727162,3.8,53.7559954309425,3.00852618757613,59.8027262819878,5.41807749914039,0.142171118195222,5.41589204436182,0.0318930700685941,0.998563427725554,8.16662198625786,6863560,0.437090955713944
"Massachusetts",2018,0.970704588626897,3.7,54.7432076819853,3.06859703850868,59.4753489831129,5.50283775698111,0.143020628198649,5.54482319931685,0.032502047716143,1.0321215501066,8.43182702752944,6885720,0.435684285739182
"Massachusetts",2019,0.957521686734931,3.2,55.6961010070802,3.07932708937918,59.2164653120292,5.59818056376011,0.143483217916823,5.69927002387133,0.0335321135978667,1.06432552952675,8.61257544181678,6894883,0.725175467081892
"Massachusetts",2020,0.950579989590792,2.8,54.5412064989939,3.75347587077773,58.9132883792382,5.61248155839084,0.145217174650419,5.77845425401699,0.0339349909065946,1.08950761243038,8.80202763714832,6995729,0.857666156021767
"Massachusetts",2021,0.9485399209407,7.1,53.5566241135158,3.7090056926702,58.7881866005502,5.68139645678135,0.146773318988396,5.91245105290793,0.0345795020952288,1.13309746211921,8.97550535145336,6989690,1.57374647516557
"Massachusetts",2022,0.931541710123813,4,53.7472926710985,3.26452089337485,58.496708810431,5.75391715867175,0.147623007476109,6.06355738362818,0.0351476530849298,1.16772133496916,9.17979643006405,6981974,0.716129850956191
"Michigan",2015,1.01625821897325,6,47.8245420521632,5.04224527839043,60.5556323363783,10.3043812144024,0.430772290817751,2.28970143690416,0.0198903153792704,1.07909993907081,3.07782498596052,9934483,1.6105518525725
"Michigan",2016,1.01475600497764,4.9,48.3098802234292,5.82276659999074,60.4962348744746,10.3059367294959,0.434121881428559,2.40179013367032,0.020544263243038,1.11838146969741,3.17257673382782,9954117,1.20553133944477
"Michigan",2017,1.01726493752676,4.8,49.081685101524,5.14438967712137,60.4547953081323,10.3050371503672,0.437787769005384,2.49794722771499,0.0210890277717638,1.15803219324285,3.26054010363293,9976752,1.40326230420482
"Michigan",2018,1.00627938360832,4.5,49.3295175486113,4.90580724332917,60.4357379972898,10.3145939747795,0.441190930148591,2.56172697968197,0.0214672935169775,1.19990555992889,3.36193436334956,9987286,2.00254603703148
"Michigan",2019,0.968172105686697,4.2,49.7762047192757,4.92920485598352,60.4195579378445,10.3329412371511,0.445457317851794,2.5888864017739,0.022123638993089,1.24048615920507,3.47482346908474,9984795,1.30197966007314
"Michigan",2020,0.951380579343104,3.8,49.258375004233,10.6112798978547,60.2263034484964,10.4043595872994,0.445738683958621,2.61881904274628,0.0225133588034532,1.28968674652371,3.59684423685325,10069577,1.68825363766522
"Michigan",2021,0.970858890815884,6.5,47.5289374729016,9.67362005534444,60.2244043937616,10.3833981037517,0.451088238669693,2.64978225662475,0.0230635026397001,1.33469436226377,3.70869092555281,10037504,2.39103267107042
"Michigan",2022,0.940093060542571,4.4,47.9714649416446,7.86477090700493,60.2163340197584,10.3366186926538,0.455436369911322,2.71865584930128,0.0237988151020424,1.38296230070361,3.84096730822146,10034113,1.99320059481092
"Minnesota",2015,1.03391647194877,3.8,54.5657350234373,9.46834082117403,64.4491376917806,3.86732171140711,0.728464358692794,3.3529528253272,0.0320386462295236,0.982621815236391,3.14252255925508,5484002,2.18818300941539
"Minnesota",2016,1.03920830497922,3.8,54.7105708949281,11.7928786540605,64.1341559644982,4.00998305992732,0.726178927707878,3.46093286229314,0.0327580465345244,1.02080226446784,3.21653249743003,5525360,2.53377155515659
"Minnesota",2017,1.04052891548158,3.8,54.816212428063,12.2734650043821,63.8343032666862,4.15355082512417,0.726018052952238,3.54426234041258,0.034331169739444,1.05661716238877,3.30749936751284,5569283,1.79556327089142
"Minnesota",2018,1.05370846543319,3.1,54.7139636162133,10.7702555394577,63.5767572237866,4.3003785862192,0.726809231698546,3.62686097217176,0.0356584929080606,1.09469790303101,3.40572482840242,5608762,2.13950957448364
"Minnesota",2019,1.03633777909534,3.3,54.7949460758613,12.0983969476883,63.336567936507,4.46123467279474,0.727989612863567,3.70280208359744,0.0366663221072568,1.1363545697177,3.49200619214039,5640053,1.95033628230089
"Minnesota",2020,1.05116559938857,3.4,54.8461326142954,16.7848658774343,63.0533155675489,4.60318411055138,0.730561842933932,3.76535153625698,0.0378994061492312,1.18533720313591,3.61004103083583,5709852,1.40108710348359
"Minnesota",2021,1.07835617129107,4.5,53.4479996484268,16.5508850522046,62.9131444421236,4.72953465053048,0.734871979565334,3.82503911864387,0.0403223617873574,1.22936805597017,3.71445464749799,5711471,2.10103491727438
"Minnesota",2022,1.07797824943189,2.8,53.4638731235517,15.5853651028198,62.6925948159094,4.88403031982179,0.738597883153664,3.90074904008687,0.0418737616281022,1.27391387088469,3.83188646718384,5717184,1.57420156496625
"Mississippi",2015,0.907622187048425,6.8,41.7135666107401,8.43988307257867,45.0168231150035,27.0124615790553,0.340575694653691,0.795189401755249,0.0259177301017881,0.517852968549921,1.98586664374759,2990231,2.67537859115232
"Mississippi",2016,0.919883835825312,6.3,42.5172917095093,9.23431624810447,44.9416253287389,27.2134809293803,0.344212439330635,0.796998590581473,0.0264161479571791,0.534174637488527,2.01401393368209,2990595,2.67505295768902
"Mississippi",2017,0.94393437733434,5.6,42.6190885399077,8.42124551188127,44.8828257442971,27.3953964892195,0.348984877656341,0.807510280291332,0.0278198158675937,0.553687897778227,2.08113622547961,2990674,5.68433737679199
"Mississippi",2018,0.917234658194315,4.9,42.4734962430591,8.28991051933384,44.8012473854957,27.5638401691788,0.353215802585355,0.82842783766958,0.0279595652388179,0.570857885955146,2.13029090351972,2982879,3.35246585597337
"Mississippi",2019,0.896842315914804,5.4,42.6530952811858,8.00435964081986,44.8143475967413,27.6893601461541,0.361960320687443,0.843320539367886,0.0284061624584023,0.593809672667664,2.16541586655416,2978227,6.04386435285155
"Mississippi",2020,0.875211830673386,5.6,43.2010171252824,12.400659738667,44.7840045488028,27.802055412504,0.369083150532716,0.855368287042437,0.0300526580714036,0.636582231881442,2.17315537021393,2958141,3.38050147034911
"Mississippi",2021,0.883513821939757,6.5,42.5800773396673,10.9615044280791,44.7633667911361,27.862215239698,0.372425147122342,0.87296996934485,0.0312925271546583,0.65971970303629,2.2370258063335,2949586,7.45867386134868
"Mississippi",2022,0.877534006993742,4.1,42.8249180202969,9.68906385148315,44.7627716061287,27.8714664375555,0.377509687737347,0.892907858589136,0.0328565058432541,0.688354001299975,2.31128172004828,2940057,4.42168298097622
"Missouri",2015,1.01194799825065,5.6,50.2417861112606,9.62692071367682,63.1950661444962,8.49106340295331,0.332306736120404,1.49459847243256,0.0785461263443741,1.010976870536,2.51015116508167,6075411,3.45655627248922
"Missouri",2016,1.0023994547052,4.5,50.3752020887207,10.3805473435922,63.1434169968598,8.52305485912561,0.336524507402587,1.52807637804479,0.0805892388330796,1.04319478135018,2.57486640146147,6091384,3.44749239253345
"Missouri",2017,1.00222830122548,4.2,50.0296823206273,8.59008649762034,63.0763221804823,8.542175894094,0.341477590502443,1.58226077178615,0.0850216857660019,1.07798857934261,2.64936801528689,6111382,5.07250242252898
"Missouri",2018,0.990371182696141,3.6,49.7352589444377,8.09965938544424,63.0320735306937,8.56102185019685,0.345772909046805,1.6188740881876,0.0889489463410462,1.11250662342356,2.7283771134965,6125986,3.91773667128851
"Missouri",2019,0.973540320577805,3.3,49.8205920551749,8.10780924928446,62.9823262858329,8.5638000317565,0.350314918634145,1.66592975299142,0.0934943957918565,1.14647482483033,2.81009205313921,6140475,4.5599078247204
"Missouri",2020,0.974000966526151,3.3,50.2339454773953,11.5077060473533,62.7541152922052,8.59371420010211,0.353282532753504,1.71743637225751,0.0982613254017957,1.1988629180575,2.93565256277301,6153998,4.06239976028591
"Missouri",2021,0.974906411415692,4.9,49.4118712967941,10.2789172396031,62.7351222231173,8.57104004442267,0.358032961399379,1.74825112487019,0.102353017258356,1.2424181374409,3.04222665706942,6169823,5.02445532067938
"Missouri",2022,0.976050820683925,2.9,49.4306289279773,8.59397370360461,62.6860303495152,8.51346165083376,0.364165694257827,1.78750030147507,0.109227047064264,1.28383865410523,3.16258271140443,6177957,4.69410842451639
"Montana",2015,0.913237582344073,4.3,49.9307316080059,12.3805738273089,69.2928225536721,0.356763726435901,3.99381480278625,0.654680827342837,0.0539023456245546,1.37596401339803,2.29492144896485,1031495,3.87786659169458
"Montana",2016,0.916386233287946,4.4,50.0457233549908,13.0824450144271,69.217482922111,0.373175503796526,3.99218145023159,0.685802346524497,0.0550791306709195,1.41209840932622,2.37703871947738,1042137,4.79783368213584
"Montana",2017,0.8824684825907,4.2,49.8379294442726,11.7603633113254,69.1500405176389,0.382497898206786,3.98723931596357,0.707303233250653,0.0573130068263207,1.45455477092826,2.48580933746544,1053862,5.69334504897226
"Montana",2018,0.889041248123501,4,50.0003767123933,11.0760036089047,69.2210906200498,0.384717531629714,3.99456404016508,0.722911082690254,0.055094187516128,1.48057388365991,2.55448673878198,1061818,5.65068589909005
"Montana",2019,0.889617361742529,3.6,50.3875722697297,10.8233352614606,69.2515720155534,0.394814427874179,3.99804508453701,0.756641993490468,0.0574700291461823,1.52038597432258,2.63212733489515,1070123,5.60683211182266
"Montana",2020,0.873904744382862,3.5,50.5467424050778,15.886208403284,69.1737920566658,0.406687671043856,4.02327346319251,0.765816525998666,0.0568498033714325,1.56474944231079,2.73237817077939,1087075,9.19899730929329
"Montana",2021,0.87775836243375,4,49.2437808876478,14.5214318580183,69.2204222099081,0.421613285519157,4.01825303486536,0.790524910348419,0.0580351049106558,1.6009372398251,2.86668106997931,1106227,6.3278151771743
"Montana",2022,0.862969523549984,2.6,49.9678946838762,12.628655041069,69.2080184028919,0.424983546582097,4.00884521497203,0.844356455394984,0.0600249183563147,1.64240288475839,2.99385412519916,1122867,6.23404196578936
"Nebraska",2015,1.10778786496616,2.9,53.3851745637953,4.19331532473353,62.6561856686287,3.24059661987285,0.544961864297044,1.68705098519655,0.0418591597830723,0.795112625980479,6.15245084852005,1892059,4.22819795788609
"Nebraska",2016,1.12353480204125,3,53.4000040913032,4.65060532928959,62.2921893350216,3.29066663589447,0.551067069572611,1.80038321873313,0.0430111362125967,0.835045473786024,6.32478758006235,1906483,3.67168235961191
"Nebraska",2017,1.15545243135361,3.1,53.121234346619,3.87679069044412,61.9598977150733,3.31946094883771,0.553365209562034,1.86891170465488,0.0436620173834297,0.874961789214178,6.54001725614737,1916998,0
"Nebraska",2018,1.16332694888424,2.9,53.4114562776031,3.86790630232375,61.7018746182833,3.36892213603447,0.558916277852332,1.93153820905816,0.0445076426425803,0.909368521203711,6.73400113839851,1925512,0.519342387894752
"Nebraska",2019,1.18443255124909,3.1,54.0749602472561,3.53084052280615,61.5171706498752,3.41503623928953,0.565878304083007,1.95609889623719,0.045638685460974,0.949460589028812,6.91860738881004,1932571,3.10467248033837
"Nebraska",2020,1.18258959096972,3.1,53.7530532822593,5.32501597336651,61.2097366712829,3.47567207875914,0.561589938460504,1.96872379170526,0.0487098513126694,0.990450627266715,7.18154406152523,1962642,2.03806909258031
"Nebraska",2021,1.21005075490666,3,53.2426915684519,4.6179529567305,61.0439030451925,3.49977642580749,0.566574690586559,1.998620868079,0.0507752778889707,1.03282109888498,7.41369985241048,1963554,5.09280620751963
"Nebraska",2022,1.19364426352047,2.1,53.5913752723049,3.81539318357476,60.9003502677696,3.5087246807929,0.572685008508971,2.023961303364,0.0511707012926827,1.07682058698435,7.64394745119601,1967923,2.03259985273814
"Nevada",2015,0.798666634594501,7.4,48.4594728102991,4.44408653767381,42.3846212573613,6.31835598081387,0.677175878524583,6.55192500970009,0.451032253094005,1.74507439522181,18.5799281932111,2868531,6.62359932662398
"Nevada",2016,0.801149490247658,6.2,48.1439123428057,5.06899167852635,41.8320257710507,6.48766678483536,0.675719416143899,6.68112092425044,0.464522846803708,1.80445307589684,18.9041138118652,2919555,4.45273337888822
"Nevada",2017,0.798089698956663,5.4,47.8660689741957,4.36129776383476,41.289029261158,6.67138387475241,0.675415371705567,6.8182162291473,0.474715327258834,1.87063208233109,19.2443584445595,2972097,5.38340437744798
"Nevada",2018,0.798488810433147,4.7,48.4959539384141,4.20473649044371,40.8570886504054,6.81912743650447,0.679276410759802,6.90346369268079,0.482986744095885,1.9353125077333,19.5892731937078,3030725,7.58894323965388
"Nevada",2019,0.783299700948404,4.3,49.3053674956831,4.15145606063989,40.402799172116,6.93998358338421,0.675203695129791,7.04675305934992,0.494472091267842,2.01564593429924,19.9475794227395,3090771,3.55898253219019
"Nevada",2020,0.776403496158744,4.2,50.3674997945853,7.04023689454008,39.9603549566575,7.01385393985457,0.675782373361817,7.12214601906249,0.499061511441601,2.08775188981554,20.3964953678978,3115648,8.02401298221108
"Nevada",2021,0.7802563054562,9,47.8096886538974,5.92988435679865,39.5133552546687,7.11936999785787,0.678203230229322,7.28082425576897,0.514079256242527,2.16332814433756,20.7738235610071,3146402,3.81388010813621
"Nevada",2022,0.793952492501035,5.4,47.4057924860563,4.79143878163695,38.8544552598487,7.2571600479833,0.673459266429435,7.53414656558117,0.529270193078673,2.24651107757259,21.1986574241324,3177772,5.03497418946356
"New Hampshire",2015,1.02207135807638,3.8,55.9540329575022,10.2293866076502,73.8820767413344,0.907976194036546,0.174058677512935,2.13027484523133,0.0223554744743847,0.797619403654634,2.27367885874929,1337480,2.24302419475431
"New Hampshire",2016,1.00394881572739,2.9,55.7450580266043,12.2917866716678,73.8572919131886,0.963686672709709,0.175411961354296,2.20838970777573,0.0224753552520142,0.830918348969334,2.39131826144941,1343694,1.48843412264995
"New Hampshire",2017,0.987859107890654,2.9,55.9802872492863,9.55942520521773,73.8700898625958,1.00674247164718,0.177207409683833,2.24704623462024,0.0219935648458414,0.859081972311805,2.52696433265822,1350395,2.22157220665065
"New Hampshire",2018,0.966006033663355,2.7,56.2828028786832,8.92127604305037,73.8794625198515,1.05618627607257,0.180065295808906,2.27908054527314,0.0228771482380168,0.886452595596961,2.65286362858138,1355064,1.47594504761399
"New Hampshire",2019,0.958271818504493,2.6,57.0060766485178,8.24326876511538,73.8746001383027,1.10789155949185,0.17916155625107,2.32814489892951,0.0236628470520281,0.917266015227997,2.77237443442489,1360783,1.469742052921
"New Hampshire",2020,0.92776154134632,2.6,56.6735360191268,12.6696392755771,73.8590310223439,1.1402254627383,0.180837335619732,2.34529993391785,0.0232847110846105,0.952859703449982,2.91058888557632,1378587,2.90152163048106
"New Hampshire",2021,0.923239916252554,4.2,54.6815326791615,10.944320921366,73.8536437706531,1.16612192388496,0.182485828879896,2.38954093859121,0.0237116262644099,0.988320762808062,3.04690793907049,1387505,1.44143624707659
"New Hampshire",2022,0.89160862968211,2.3,54.361034122665,9.56880975265028,73.7816175242666,1.21220070368276,0.181618671030102,2.46862347525248,0.0236519974111814,1.02083454281047,3.18370219698387,1395231,2.86690877711289
"New Jersey",2015,1.0969174477741,6.3,50.801426150512,1.0150037563504,45.9133568244274,9.86615803367458,0.109285896595295,7.11985102666062,0.0252415022154801,0.783839395953603,13.8074173715648,8870312,1.69103409214918
"New Jersey",2016,1.08355316183405,5,50.6851572036733,1.37321064408699,45.5940012513546,9.90463379847421,0.109470987145667,7.28803604045445,0.0258745508015701,0.803880371223172,14.0466805746134,8873584,1.35232843910645
"New Jersey",2017,1.08582812592996,4.6,51.8546329172999,1.16716116418867,45.2184577955338,9.9354229852409,0.110709240069949,7.47205238617228,0.02627094263855,0.825166370448194,14.3095968147241,8888147,1.35011268377987
"New Jersey",2018,1.08179173231756,4.4,51.616468336308,1.04731025346024,44.8985068147593,9.97156908723049,0.111912979813827,7.58516059304545,0.0264290526140582,0.848799952315241,14.5816393435248,8891730,1.34956864412212
"New Jersey",2019,1.06677817694639,3.5,52.0320634043012,1.02636769734946,44.5792147747822,10.0188409784082,0.113223573087183,7.70468026009368,0.0268128537041665,0.870135587112645,14.8276992974447,8891258,1.34964028712247
"New Jersey",2020,1.0375671573971,4,51.266279531162,1.91875504020896,44.0483174101288,10.0443511424941,0.112201778985469,7.84273501839848,0.0258852513279943,0.890711498196283,15.1831020216489,9271689,0.862841710933143
"New Jersey",2021,1.04089777676017,7.2,50.0593064644963,2.41085390842711,43.8249146710911,10.0665184067995,0.113423006419643,7.97214187672995,0.0263056782392589,0.91960896253232,15.4295427009242,9267961,1.18688458011422
"New Jersey",2022,1.02529784222096,5.1,50.5123951879671,1.81111478574288,43.4580091622498,10.1011164366279,0.115248832854533,8.11115757486828,0.0271116562954594,0.945873969775956,15.7107783355948,9261699,0.971743953242272
"New Mexico",2015,0.939680996482895,6.5,44.8524954415424,7.07688877554877,32.3416285858232,1.4215306561356,6.28280091920322,1.20900199084146,0.051003052049428,0.872841161855267,33.925546069966,2090071,9.56905291734109
"New Mexico",2016,0.950512650802488,6.5,44.9225946271424,7.70426583769602,32.0964562460724,1.43427532370714,6.33608196678223,1.22954952199584,0.0510380850204654,0.889964660427086,34.305621596565,2092555,10.0355785152601
"New Mexico",2017,0.932702102975664,6.7,45.3180456832903,7.63453941144204,31.8705073096705,1.44368142107104,6.40042927232034,1.24285422133709,0.0537068219131479,0.913876046184044,34.7072691514513,2092844,10.0341927061931
"New Mexico",2018,0.945669835138225,5.2,44.909048531967,7.49147225509778,31.6679514403316,1.46411660586678,6.45118767534295,1.27092294510243,0.054065568352347,0.930195237835964,35.1195985774833,2093754,9.55222055695177
"New Mexico",2019,0.938258763193966,5.1,45.3383780220743,7.46934941994652,31.4840586502219,1.49273635309773,6.49660845652147,1.30284611508482,0.0533902575401237,0.958357504212639,35.4838033676346,2099634,8.57292270938649
"New Mexico",2020,0.921454500823739,5.1,45.3461827142311,9.73626197253575,31.1747128715676,1.50798483754172,6.53123362553637,1.32454363927322,0.0536256307856438,0.991554907264479,35.9287477754332,2118390,7.55290574445688
"New Mexico",2021,0.923617538245089,8.2,44.1658316313731,9.21203376802412,31.0111556935706,1.53150433438829,6.59089695782588,1.35405638177199,0.0549918575200656,1.01909738708362,36.3539170123736,2116677,12.2834046007019
"New Mexico",2022,0.936430604766664,5.4,45.0558451439993,8.22360202598347,30.8034565125223,1.56202681626844,6.63465105538899,1.40450395203053,0.0558356803246419,1.04677705096757,36.7493413282457,2113344,14.1955119469429
"New York",2015,0.923574478943494,5.7,48.4549954696268,1.76040265100214,46.0223496375727,11.2594946178068,0.224201456546393,6.67243008342795,0.0337736764841964,0.939278551741613,13.5692600227671,19657321,0.966561007982726
"New York",2016,0.93000796327594,4.8,48.657943305366,2.06133601637898,45.8045320038698,11.291611579745,0.225968203627642,6.82085114316577,0.0343800446833637,0.964591711379143,13.715840145982,19636391,0.865739534316668
"New York",2017,0.950553410919927,4.7,49.9487211522351,1.95211772837486,45.6488972636259,11.3152908343838,0.22797970934654,6.93932060005158,0.0351589930084691,0.991474416282375,13.8423696130352,19593849,0.816582795958058
